ID,Casa,Categoría,Perfume,Tipo,Tamaño,UPC_EAN,SKU_GEORGINA,Foto_URL,Fuente,Precio_Referencia,Costo_GEORGINA,Precio_Venta_GEORGINA,Inventario,Proveedor,Estado,Notas
PERF-00400,Armaf,Árabe,Tres Nuit,EDP/EDT/Parfum (verificar),,,ARMAF-TRES-NUIT-0399,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00401,Armaf,Árabe,Tres Nuit Pour Homme,EDP/EDT/Parfum (verificar),,,ARMAF-TRES-NUIT-POUR-HOMME-0400,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00402,Armaf,Árabe,Tres Nuit Lyric,EDP/EDT/Parfum (verificar),,,ARMAF-TRES-NUIT-LYRIC-0401,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00403,Armaf,Árabe,Tres Nuit Valentina,EDP/EDT/Parfum (verificar),,,ARMAF-TRES-NUIT-VALENTINA-0402,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00404,Armaf,Árabe,Tres Nuit Pour Femme,EDP/EDT/Parfum (verificar),,,ARMAF-TRES-NUIT-POUR-FEMME-0403,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00405,Armaf,Árabe,Tag-Him,EDP/EDT/Parfum (verificar),,,ARMAF-TAG-HIM-0404,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00406,Armaf,Árabe,Tag-Him Prestige,EDP/EDT/Parfum (verificar),,,ARMAF-TAG-HIM-PRESTIGE-0405,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00407,Armaf,Árabe,Tag-Him Uomo,EDP/EDT/Parfum (verificar),,,ARMAF-TAG-HIM-UOMO-0406,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00408,Armaf,Árabe,Hunter Intense,EDP/EDT/Parfum (verificar),,,ARMAF-HUNTER-INTENSE-0407,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00409,Armaf,Árabe,Hunter Killer,EDP/EDT/Parfum (verificar),,,ARMAF-HUNTER-KILLER-0408,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00410,Armaf,Árabe,Hunter Man,EDP/EDT/Parfum (verificar),,,ARMAF-HUNTER-MAN-0409,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00411,Armaf,Árabe,Hunter Woman,EDP/EDT/Parfum (verificar),,,ARMAF-HUNTER-WOMAN-0410,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00412,Armaf,Árabe,Craze,EDP/EDT/Parfum (verificar),,,ARMAF-CRAZE-0411,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00413,Armaf,Árabe,Craze Noir,EDP/EDT/Parfum (verificar),,,ARMAF-CRAZE-NOIR-0412,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00414,Armaf,Árabe,Shades Wood,EDP/EDT/Parfum (verificar),,,ARMAF-SHADES-WOOD-0413,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00415,Armaf,Árabe,Shades Blue,EDP/EDT/Parfum (verificar),,,ARMAF-SHADES-BLUE-0414,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00416,Armaf,Árabe,Shades,EDP/EDT/Parfum (verificar),,,ARMAF-SHADES-0415,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00417,Armaf,Árabe,Ventana,EDP/EDT/Parfum (verificar),,,ARMAF-VENTANA-0416,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00418,Armaf,Árabe,Ventana Pour Homme,EDP/EDT/Parfum (verificar),,,ARMAF-VENTANA-POUR-HOMME-0417,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00419,Armaf,Árabe,Le Parfait,EDP/EDT/Parfum (verificar),,,ARMAF-LE-PARFAIT-0418,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00420,Armaf,Árabe,Le Parfait Pour Homme,EDP/EDT/Parfum (verificar),,,ARMAF-LE-PARFAIT-POUR-HOMME-0419,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00421,Armaf,Árabe,Le Parfait Pour Femme,EDP/EDT/Parfum (verificar),,,ARMAF-LE-PARFAIT-POUR-FEMME-0420,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00422,Armaf,Árabe,Legesi,EDP/EDT/Parfum (verificar),,,ARMAF-LEGESI-0421,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00423,Armaf,Árabe,Legesi Femme,EDP/EDT/Parfum (verificar),,,ARMAF-LEGESI-FEMME-0422,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00424,Armaf,Árabe,Derby Club House,EDP/EDT/Parfum (verificar),,,ARMAF-DERBY-CLUB-HOUSE-0423,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00425,Armaf,Árabe,Derby Club House Intense,EDP/EDT/Parfum (verificar),,,ARMAF-DERBY-CLUB-HOUSE-INTENSE-0424,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00426,Armaf,Árabe,Derby Club House Gold,EDP/EDT/Parfum (verificar),,,ARMAF-DERBY-CLUB-HOUSE-GOLD-0425,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00427,Armaf,Árabe,Derby Club House Blanche,EDP/EDT/Parfum (verificar),,,ARMAF-DERBY-CLUB-HOUSE-BLANCHE-0426,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00428,Armaf,Árabe,Eternia,EDP/EDT/Parfum (verificar),,,ARMAF-ETERNIA-0427,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00429,Armaf,Árabe,Checkmate King,EDP/EDT/Parfum (verificar),,,ARMAF-CHECKMATE-KING-0428,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00430,Armaf,Árabe,Checkmate Queen,EDP/EDT/Parfum (verificar),,,ARMAF-CHECKMATE-QUEEN-0429,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00431,Armaf,Árabe,Checkmate Suit,EDP/EDT/Parfum (verificar),,,ARMAF-CHECKMATE-SUIT-0430,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00432,Armaf,Árabe,Checkmate Joker,EDP/EDT/Parfum (verificar),,,ARMAF-CHECKMATE-JOKER-0431,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00433,Armaf,Árabe,Spartacus,EDP/EDT/Parfum (verificar),,,ARMAF-SPARTACUS-0432,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00434,Armaf,Árabe,Spartacus EDP,EDP/EDT/Parfum (verificar),,,ARMAF-SPARTACUS-EDP-0433,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00435,Armaf,Árabe,Profumi D'Art I,EDP/EDT/Parfum (verificar),,,ARMAF-PROFUMI-D-ART-I-0434,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00436,Armaf,Árabe,Profumi D'Art II,EDP/EDT/Parfum (verificar),,,ARMAF-PROFUMI-D-ART-II-0435,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00437,Armaf,Árabe,Profumi D'Art III,EDP/EDT/Parfum (verificar),,,ARMAF-PROFUMI-D-ART-III-0436,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00438,Armaf,Árabe,Profumi D'Art IV,EDP/EDT/Parfum (verificar),,,ARMAF-PROFUMI-D-ART-IV-0437,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00439,Armaf,Árabe,Christian Provenzano I,EDP/EDT/Parfum (verificar),,,ARMAF-CHRISTIAN-PROVENZANO-I-0438,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00440,Armaf,Árabe,Christian Provenzano II,EDP/EDT/Parfum (verificar),,,ARMAF-CHRISTIAN-PROVENZANO-II-0439,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00441,Armaf,Árabe,Christian Provenzano III,EDP/EDT/Parfum (verificar),,,ARMAF-CHRISTIAN-PROVENZANO-III-0440,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00442,Armaf,Árabe,Christian Provenzano IV,EDP/EDT/Parfum (verificar),,,ARMAF-CHRISTIAN-PROVENZANO-IV-0441,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00443,Armaf,Árabe,SHK I,EDP/EDT/Parfum (verificar),,,ARMAF-SHK-I-0442,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00444,Armaf,Árabe,SHK II,EDP/EDT/Parfum (verificar),,,ARMAF-SHK-II-0443,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00445,Armaf,Árabe,SHK III,EDP/EDT/Parfum (verificar),,,ARMAF-SHK-III-0444,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00446,Armaf,Árabe,SHK IV,EDP/EDT/Parfum (verificar),,,ARMAF-SHK-IV-0445,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00447,Rasasi,Árabe,Hawas for Him,EDP/EDT/Parfum (verificar),,,RASASI-HAWAS-FOR-HIM-0446,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00448,Rasasi,Árabe,Hawas Ice,EDP/EDT/Parfum (verificar),,,RASASI-HAWAS-ICE-0447,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00449,Rasasi,Árabe,Hawas Black,EDP/EDT/Parfum (verificar),,,RASASI-HAWAS-BLACK-0448,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00450,Rasasi,Árabe,Hawas Elixir,EDP/EDT/Parfum (verificar),,,RASASI-HAWAS-ELIXIR-0449,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00451,Rasasi,Árabe,Hawas for Her,EDP/EDT/Parfum (verificar),,,RASASI-HAWAS-FOR-HER-0450,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00452,Rasasi,Árabe,Hawas Tropical,EDP/EDT/Parfum (verificar),,,RASASI-HAWAS-TROPICAL-0451,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00453,Rasasi,Árabe,Hawas Fire,EDP/EDT/Parfum (verificar),,,RASASI-HAWAS-FIRE-0452,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00454,Rasasi,Árabe,Daarej Pour Homme,EDP/EDT/Parfum (verificar),,,RASASI-DAAREJ-POUR-HOMME-0453,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00455,Rasasi,Árabe,Daarej Pour Femme,EDP/EDT/Parfum (verificar),,,RASASI-DAAREJ-POUR-FEMME-0454,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00456,Rasasi,Árabe,La Yuqawam Homme,EDP/EDT/Parfum (verificar),,,RASASI-LA-YUQAWAM-HOMME-0455,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00457,Rasasi,Árabe,La Yuqawam Jasmine Wisp,EDP/EDT/Parfum (verificar),,,RASASI-LA-YUQAWAM-JASMINE-WISP-0456,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00458,Rasasi,Árabe,La Yuqawam Tobacco Blaze,EDP/EDT/Parfum (verificar),,,RASASI-LA-YUQAWAM-TOBACCO-BLAZE-0457,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00459,Rasasi,Árabe,Shuhrah Pour Homme,EDP/EDT/Parfum (verificar),,,RASASI-SHUHRAH-POUR-HOMME-0458,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00460,Rasasi,Árabe,Shuhrah Pour Femme,EDP/EDT/Parfum (verificar),,,RASASI-SHUHRAH-POUR-FEMME-0459,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00461,Rasasi,Árabe,Fattan,EDP/EDT/Parfum (verificar),,,RASASI-FATTAN-0460,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00462,Rasasi,Árabe,Fattan Pour Homme,EDP/EDT/Parfum (verificar),,,RASASI-FATTAN-POUR-HOMME-0461,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00463,Rasasi,Árabe,Fattan Pour Femme,EDP/EDT/Parfum (verificar),,,RASASI-FATTAN-POUR-FEMME-0462,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00464,Rasasi,Árabe,Qasamat Ebhar,EDP/EDT/Parfum (verificar),,,RASASI-QASAMAT-EBHAR-0463,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00465,Rasasi,Árabe,Qasamat Rasana,EDP/EDT/Parfum (verificar),,,RASASI-QASAMAT-RASANA-0464,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00466,Rasasi,Árabe,Qasamat Bareeq,EDP/EDT/Parfum (verificar),,,RASASI-QASAMAT-BAREEQ-0465,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00467,Rasasi,Árabe,Qasamat Morhaf,EDP/EDT/Parfum (verificar),,,RASASI-QASAMAT-MORHAF-0466,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00468,Rasasi,Árabe,Egra Men,EDP/EDT/Parfum (verificar),,,RASASI-EGRA-MEN-0467,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00469,Rasasi,Árabe,Egra Women,EDP/EDT/Parfum (verificar),,,RASASI-EGRA-WOMEN-0468,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00470,Rasasi,Árabe,Sotoor Taa,EDP/EDT/Parfum (verificar),,,RASASI-SOTOOR-TAA-0469,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00471,Rasasi,Árabe,Sotoor Waaw,EDP/EDT/Parfum (verificar),,,RASASI-SOTOOR-WAAW-0470,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00472,Rasasi,Árabe,Sotoor Seen,EDP/EDT/Parfum (verificar),,,RASASI-SOTOOR-SEEN-0471,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00473,Rasasi,Árabe,Sotoor Raa,EDP/EDT/Parfum (verificar),,,RASASI-SOTOOR-RAA-0472,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00474,Rasasi,Árabe,Junoon Velvet,EDP/EDT/Parfum (verificar),,,RASASI-JUNOON-VELVET-0473,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00475,Rasasi,Árabe,Junoon Leather for Men,EDP/EDT/Parfum (verificar),,,RASASI-JUNOON-LEATHER-FOR-MEN-0474,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00476,Rasasi,Árabe,Junoon Satin for Women,EDP/EDT/Parfum (verificar),,,RASASI-JUNOON-SATIN-FOR-WOMEN-0475,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00477,Rasasi,Árabe,Al Wisam Day,EDP/EDT/Parfum (verificar),,,RASASI-AL-WISAM-DAY-0476,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00478,Rasasi,Árabe,Al Wisam Evening,EDP/EDT/Parfum (verificar),,,RASASI-AL-WISAM-EVENING-0477,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00479,Rasasi,Árabe,Al Wisam Pour Homme,EDP/EDT/Parfum (verificar),,,RASASI-AL-WISAM-POUR-HOMME-0478,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00480,Rasasi,Árabe,Al Wisam Pour Femme,EDP/EDT/Parfum (verificar),,,RASASI-AL-WISAM-POUR-FEMME-0479,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00481,Rasasi,Árabe,Al Oudh Al Mukhallat,EDP/EDT/Parfum (verificar),,,RASASI-AL-OUDH-AL-MUKHALLAT-0480,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00482,Rasasi,Árabe,Oudh Al Boruzz,EDP/EDT/Parfum (verificar),,,RASASI-OUDH-AL-BORUZZ-0481,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00483,Rasasi,Árabe,Oudh Al Mukhallat,EDP/EDT/Parfum (verificar),,,RASASI-OUDH-AL-MUKHALLAT-0482,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00484,Rasasi,Árabe,Oudh Al Misk,EDP/EDT/Parfum (verificar),,,RASASI-OUDH-AL-MISK-0483,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00485,Rasasi,Árabe,Blue Lady,EDP/EDT/Parfum (verificar),,,RASASI-BLUE-LADY-0484,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00486,Rasasi,Árabe,Chastity,EDP/EDT/Parfum (verificar),,,RASASI-CHASTITY-0485,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00487,Rasasi,Árabe,Emotion,EDP/EDT/Parfum (verificar),,,RASASI-EMOTION-0486,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00488,Rasasi,Árabe,Entebaa,EDP/EDT/Parfum (verificar),,,RASASI-ENTEBAA-0487,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00489,Rasasi,Árabe,Rumz Al Rasasi 9325 Pour Lui,EDP/EDT/Parfum (verificar),,,RASASI-RUMZ-AL-RASASI-9325-POUR-0488,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00490,Rasasi,Árabe,Rumz Al Rasasi 9325 Pour Elle,EDP/EDT/Parfum (verificar),,,RASASI-RUMZ-AL-RASASI-9325-POUR-0489,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00491,Rasasi,Árabe,Shaghaf,EDP/EDT/Parfum (verificar),,,RASASI-SHAGHAF-0490,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00492,Rasasi,Árabe,Janan Gold,EDP/EDT/Parfum (verificar),,,RASASI-JANAN-GOLD-0491,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00493,Rasasi,Árabe,Janan,EDP/EDT/Parfum (verificar),,,RASASI-JANAN-0492,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00494,Rasasi,Árabe,Janan Sport,EDP/EDT/Parfum (verificar),,,RASASI-JANAN-SPORT-0493,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00495,Rasasi,Árabe,Khaltat Al Khasa,EDP/EDT/Parfum (verificar),,,RASASI-KHALTAT-AL-KHASA-0494,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00496,Rasasi,Árabe,Khaltat Al Oudh,EDP/EDT/Parfum (verificar),,,RASASI-KHALTAT-AL-OUDH-0495,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00497,Rasasi,Árabe,Musk Hareemi,EDP/EDT/Parfum (verificar),,,RASASI-MUSK-HAREEMI-0496,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00498,Rasasi,Árabe,Musk Sharqi,EDP/EDT/Parfum (verificar),,,RASASI-MUSK-SHARQI-0497,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00499,Rasasi,Árabe,Musk Naqaya,EDP/EDT/Parfum (verificar),,,RASASI-MUSK-NAQAYA-0498,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00500,Rasasi,Árabe,Oud Al Mubakhar,EDP/EDT/Parfum (verificar),,,RASASI-OUD-AL-MUBAKHAR-0499,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00501,Rasasi,Árabe,Oud Al Boruzz Aswad,EDP/EDT/Parfum (verificar),,,RASASI-OUD-AL-BORUZZ-ASWAD-0500,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00502,Rasasi,Árabe,Oud Al Mubakhar Special,EDP/EDT/Parfum (verificar),,,RASASI-OUD-AL-MUBAKHAR-SPECIAL-0501,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00503,Rasasi,Árabe,Sultan Al Lail,EDP/EDT/Parfum (verificar),,,RASASI-SULTAN-AL-LAIL-0502,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00504,Rasasi,Árabe,Sultan Al Lail Attar,EDP/EDT/Parfum (verificar),,,RASASI-SULTAN-AL-LAIL-ATTAR-0503,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00505,Rasasi,Árabe,Dhan Al Oudh Al Nokhba,EDP/EDT/Parfum (verificar),,,RASASI-DHAN-AL-OUDH-AL-NOKHBA-0504,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00506,Rasasi,Árabe,Dhan Al Oudh Al Shuyukh,EDP/EDT/Parfum (verificar),,,RASASI-DHAN-AL-OUDH-AL-SHUYUKH-0505,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00507,Rasasi,Árabe,Al Ghalia,EDP/EDT/Parfum (verificar),,,RASASI-AL-GHALIA-0506,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00508,Rasasi,Árabe,Afshan,EDP/EDT/Parfum (verificar),,,RASASI-AFSHAN-0507,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00509,Rasasi,Árabe,Couture,EDP/EDT/Parfum (verificar),,,RASASI-COUTURE-0508,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-00510,Rasasi,Árabe,Blue Lady EDP,EDP/EDT/Parfum (verificar),,,RASASI-BLUE-LADY-EDP-0509,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
